subject,WTP
3001,74.2312
3004,9.383288
3008,-31.96574
3009,86.01644
3010,11.17125
3011,-15.0584
3014,33.79851
3015,-94.53612
4003,38.8727
4006,28.98978
4010,6.252442
4011,34.13095
4013,-84.17748
4016,-2.987563
4022,9.855774
4024,-9.230676
11006,86.01644
11008,86.01644
11009,86.01644
11010,86.01644
11012,86.01644
11016,86.01644
11022,86.01644
11032,86.01644
11034,86.01644
12001,450.8718
12002,30.03398
12014,22.36038
12029,.1155171
12036,16.2055
12037,356.0369
12041,16.43534
12054,-35.26889
13001,-14.31593
13003,18.80522
13004,13.3895
13007,40.05586
13010,37.05164
13012,-17.29947
13013,8.217772
13019,9.025933
15005,9.843708
15012,19.9471
15016,-13.5118
15023,32.03884
15024,97.8318
15026,.0192613
15027,-15.91446
15030,86.01644
23003,2.452443
23007,108.6916
23016,-28.79763
23027,13.01954
23031,-11.77653
23035,86.01644
23036,29.11164
23039,75.22199
27001,8.636935
27003,26.37171
27006,41.36868
27009,-25.54078
27011,145.1792
27029,-38.51336
27030,53.86902
27039,-29.27957
31001,86.01644
31002,86.01644
31003,86.01644
31004,31.06613
31005,86.01644
31009,7.145247
31012,3.24577
31014,86.01644
36002,345.1019
36011,28.36777
36013,25.35798
36018,5.059212
36021,-30.74563
36040,60.36685
36046,-3.699248
36053,18.71168
38001,86.01644
38002,86.01644
38003,86.01644
38005,86.01644
38006,86.01644
38007,86.01644
38010,86.01644
38013,86.01644
39004,-5.213158
39006,39.34501
39007,62.19752
39011,86.01644
39012,15.11232
39013,37.56725
39018,29.86492
39023,44.09269
40001,86.01644
40003,86.01644
40004,86.01644
40005,86.01644
40006,86.01644
40008,86.01644
40009,86.01644
40011,86.01644
42001,13.13728
42007,19.42355
42008,78.30774
42010,-50.84523
42011,-58.52044
42012,86.01644
42013,-2.33566
42018,149.3956
42025,-137.5244
44003,26.30038
44006,23.86255
44007,-41.29705
44008,55.1986
44013,37.74501
44019,-55.96978
44027,24.75589
44028,48.87411
45001,86.01644
45002,86.01644
45009,86.01644
45010,86.01644
45011,86.01644
45012,-13.43994
45016,-17.39481
45019,16.56696
51002,86.01644
51006,86.01644
51009,86.01644
51011,86.01644
51022,86.01644
51027,86.01644
51030,86.01644
57001,86.01644
57003,86.01644
57004,86.01644
57005,86.01644
57006,86.01644
57007,86.01644
57008,86.01644
57009,86.01644
57010,86.01644
66001,86.01644
66002,86.01644
66003,86.01644
66004,86.01644
66006,86.01644
66009,86.01644
66010,86.01644
74003,26.76258
74007,-23.50492
74008,47.60573
74013,48.91386
74015,32.21047
74016,-23.84669
74019,7.373894
74026,-13.90108
95002,21.37876
95003,33.27895
95008,6.482419
95020,7.270069
95025,28.86641
95028,40.75712
95030,-16.63519
95032,-20.88735
98006,-22.28475
98008,44.38864
98009,39.27442
98010,-36.46149
98011,35.43838
98017,86.29295
98018,51.24157
98026,31.34695
99002,24.63988
99003,-34.42263
99004,92.3499
99007,12.52495
99009,69.58743
99011,5.215423
99012,46.08956
99013,75.9772
100001,33.29874
100003,86.01644
100006,141.2108
100007,2.40879
100011,9.185997
100016,-3.910594
100017,24.20765
102002,86.01644
102003,86.01644
102005,86.01644
102007,86.01644
102013,86.01644
102016,86.01644
102017,86.01644
102018,86.01644
103002,128.5317
103003,65.89998
103007,-24.25634
103010,-20.348
103012,-4.54055
103013,34.758
103016,32.72643
103022,105.8614
109001,86.01644
109005,86.01644
109006,86.01644
109007,86.01644
109011,86.01644
109014,86.01644
109018,86.01644
109025,86.01644
111001,86.01644
111002,86.01644
111004,86.01644
111006,86.01644
111009,86.01644
111011,86.01644
111012,86.01644
111016,86.01644
112006,-53.67852
112009,86.01644
112012,2.374099
112016,1.132574
112030,86.01644
112031,86.01644
112037,-8.163933
112040,172.3402
114002,86.01644
114003,86.01644
114006,86.01644
114007,86.01644
114010,86.01644
114012,86.01644
114015,86.01644
114016,86.01644
117003,86.01644
117009,86.01644
117012,86.01644
117015,86.01644
117020,86.01644
117026,86.01644
117028,86.01644
117029,86.01644
121004,86.01644
121007,86.01644
121008,86.01644
121009,86.01644
121013,86.01644
121018,86.01644
121021,86.01644
122001,86.01644
122003,86.01644
122009,86.01644
122012,86.01644
122018,86.01644
122021,86.01644
122027,86.01644
122031,86.01644
123001,93.94497
123005,-38.92488
123006,153.4614
123008,-78.43359
123015,14.3026
123025,88.07279
123026,.8625212
123028,-44.21954
126001,86.01644
126003,86.01644
126006,86.01644
126008,86.01644
126009,86.01644
126010,86.01644
126011,86.01644
126014,86.01644
127004,86.01644
127006,86.01644
127007,86.01644
127008,86.01644
127012,86.01644
127018,86.01644
127020,86.01644
128001,47.9167
128003,451.7648
128007,43.72661
128008,-16.67385
128010,8.768376
128012,13.00114
128013,56.91792
